time,node,src,dst,hopcount,interface
14.691310,13,10.1.1.9,10.1.1.1,1,1
14.691310,13,10.1.1.1,10.1.1.9,1,1
14.691310,17,10.1.1.9,10.1.1.1,1,1
14.691310,17,10.1.1.1,10.1.1.9,1,1
14.691310,5,10.1.1.9,10.1.1.1,1,1
14.691310,5,10.1.1.1,10.1.1.9,1,1
14.691310,10,10.1.1.9,10.1.1.1,1,1
14.691310,10,10.1.1.1,10.1.1.9,1,1
14.691310,15,10.1.1.9,10.1.1.1,1,1
14.691310,15,10.1.1.1,10.1.1.9,1,1
14.694730,8,10.1.1.9,10.1.1.1,1,1
14.695309,8,10.1.1.9,10.1.1.1,1,1
14.695867,0,10.1.1.1,10.1.1.9,1,1
14.696487,8,10.1.1.9,10.1.1.1,1,1
14.698735,17,10.1.1.18,10.1.1.5,1,1
14.700424,0,10.1.1.1,10.1.1.9,1,1
14.703211,8,10.1.1.9,10.1.1.1,1,1
14.703749,8,10.1.1.9,10.1.1.1,1,1
14.705283,0,10.1.1.1,10.1.1.9,1,1
14.708063,8,10.1.1.9,10.1.1.1,0,1
14.709286,8,10.1.1.9,10.1.1.1,1,1
14.710388,0,10.1.1.1,10.1.1.9,1,1
14.713050,0,10.1.1.1,10.1.1.9,1,1
14.713929,2,10.1.1.3,10.1.1.9,1,1
14.715793,8,10.1.1.5,10.1.1.1,1,1
14.715793,8,10.1.1.1,10.1.1.5,1,1
14.715794,1,10.1.1.5,10.1.1.1,1,1
14.715794,1,10.1.1.1,10.1.1.5,1,1
14.715794,9,10.1.1.5,10.1.1.1,1,1
14.715794,9,10.1.1.1,10.1.1.5,1,1
14.715794,6,10.1.1.5,10.1.1.1,1,1
14.715794,6,10.1.1.1,10.1.1.5,1,1
14.715794,11,10.1.1.5,10.1.1.1,1,1
14.715794,11,10.1.1.1,10.1.1.5,1,1
14.715794,0,10.1.1.5,10.1.1.1,0,1
14.715794,12,10.1.1.5,10.1.1.1,1,1
14.715794,12,10.1.1.1,10.1.1.5,1,1
14.715794,5,10.1.1.5,10.1.1.1,1,1
14.715794,5,10.1.1.1,10.1.1.5,1,1
14.715794,13,10.1.1.5,10.1.1.1,1,1
14.715794,13,10.1.1.1,10.1.1.5,1,1
14.715794,17,10.1.1.5,10.1.1.1,1,1
14.715794,17,10.1.1.1,10.1.1.5,1,1
14.715794,10,10.1.1.5,10.1.1.1,1,1
14.715794,10,10.1.1.1,10.1.1.5,1,1
14.716485,17,10.1.1.18,10.1.1.5,1,1
14.717045,4,10.1.1.5,10.1.1.1,1,1
14.717824,0,10.1.1.1,10.1.1.5,1,1
14.720047,4,10.1.1.5,10.1.1.1,1,1
14.721552,17,10.1.1.18,10.1.1.5,2,1
14.724126,0,10.1.1.1,10.1.1.5,1,1
14.724686,0,10.1.1.1,10.1.1.5,1,1
14.726212,2,10.1.1.3,10.1.1.18,2,1
14.727179,0,10.1.1.1,10.1.1.5,1,1
14.728323,4,10.1.1.5,10.1.1.1,1,1
14.730533,8,10.1.1.9,10.1.1.1,1,1
14.731131,2,10.1.1.5,10.1.1.11,2,1
14.731691,4,10.1.1.5,10.1.1.1,1,1
14.734782,4,10.1.1.5,10.1.1.1,1,1
14.735341,4,10.1.1.5,10.1.1.1,0,1
14.736423,4,10.1.1.5,10.1.1.1,1,1
14.738803,0,10.1.1.1,10.1.1.9,1,1
14.739965,0,10.1.1.1,10.1.1.5,1,1
14.741953,0,10.1.1.1,10.1.1.5,1,1
14.746270,4,10.1.1.5,10.1.1.1,1,1
14.747472,0,10.1.1.1,10.1.1.5,1,1
14.759676,15,10.1.1.16,10.1.1.5,1,1
14.761037,15,10.1.1.16,10.1.1.5,1,1
14.762118,15,10.1.1.16,10.1.1.5,1,1
14.763659,15,10.1.1.16,10.1.1.5,1,1
14.764981,15,10.1.1.16,10.1.1.5,1,1
14.766443,15,10.1.1.16,10.1.1.5,1,1
14.767844,15,10.1.1.16,10.1.1.5,1,1
14.772261,15,10.1.1.16,10.1.1.5,1,1
14.775289,15,10.1.1.16,10.1.1.5,1,1
14.775988,0,10.1.1.1,10.1.1.9,1,1
14.776507,0,10.1.1.1,10.1.1.5,1,1
14.780470,10,10.1.1.11,10.1.1.5,2,1
14.785664,8,10.1.1.3,10.1.1.18,1,1
14.785664,8,10.1.1.3,10.1.1.18,2,1
14.786947,8,10.1.1.5,10.1.1.11,1,1
14.786947,8,10.1.1.5,10.1.1.11,2,1
14.787505,2,10.1.1.3,10.1.1.18,2,1
14.788265,8,10.1.1.9,10.1.1.1,1,1
14.789627,17,10.1.1.18,10.1.1.3,2,1
14.790227,17,10.1.1.18,10.1.1.5,2,1
14.791005,4,10.1.1.5,10.1.1.11,2,1
14.791706,3,10.1.1.5,10.1.1.18,1,1
14.791706,3,10.1.1.5,10.1.1.18,2,1
14.792224,4,10.1.1.5,10.1.1.18,2,1
14.793507,0,10.1.1.1,10.1.1.9,1,1
15.025485,15,10.1.1.16,10.1.1.5,1,1
15.027503,1,10.1.1.2,10.1.1.19,1,1
15.030494,1,10.1.1.2,10.1.1.14,1,1
15.031618,6,10.1.1.7,10.1.1.14,1,1
15.032765,1,10.1.1.2,10.1.1.19,1,1
15.034198,1,10.1.1.2,10.1.1.14,1,1
15.037268,6,10.1.1.7,10.1.1.14,1,1
15.040267,8,10.1.1.3,10.1.1.18,1,1
15.040267,8,10.1.1.3,10.1.1.18,2,1
15.040785,2,10.1.1.3,10.1.1.18,2,1
15.041344,9,10.1.1.10,10.1.1.11,1,1
15.043139,8,10.1.1.9,10.1.1.1,1,1
15.044018,15,10.1.1.16,10.1.1.5,1,1
15.096351,18,10.1.1.19,10.1.1.2,1,1
15.096950,9,10.1.1.10,10.1.1.11,1,1
15.097790,9,10.1.1.10,10.1.1.11,1,1
15.099272,13,10.1.1.14,10.1.1.7,1,1
15.100192,13,10.1.1.14,10.1.1.2,2,1
15.101631,14,10.1.1.10,10.1.1.19,1,1
15.101631,14,10.1.1.19,10.1.1.10,1,1
15.101632,17,10.1.1.10,10.1.1.19,1,1
15.101632,17,10.1.1.19,10.1.1.10,1,1
15.101632,13,10.1.1.10,10.1.1.19,1,1
15.101632,13,10.1.1.19,10.1.1.10,1,1
15.101632,19,10.1.1.10,10.1.1.19,1,1
15.101632,19,10.1.1.19,10.1.1.10,1,1
15.101632,1,10.1.1.10,10.1.1.19,2,1
15.101632,1,10.1.1.19,10.1.1.10,1,1
15.101632,18,10.1.1.10,10.1.1.19,0,1
15.104488,18,10.1.1.19,10.1.1.10,1,1
15.105748,18,10.1.1.19,10.1.1.10,1,1
15.111772,17,10.1.1.18,10.1.1.3,2,1
15.114132,18,10.1.1.19,10.1.1.10,1,1
15.117691,9,10.1.1.10,10.1.1.19,1,1
15.120297,9,10.1.1.10,10.1.1.19,1,1
15.120936,17,10.1.1.18,10.1.1.5,2,1
15.121536,9,10.1.1.10,10.1.1.19,2,1
15.122115,18,10.1.1.19,10.1.1.10,1,1
15.129007,9,10.1.1.10,10.1.1.19,1,1
15.129727,9,10.1.1.10,10.1.1.19,0,1
15.130909,17,10.1.1.19,10.1.1.10,1,1
15.130909,17,10.1.1.19,10.1.1.10,2,1
15.131428,18,10.1.1.19,10.1.1.10,2,1
15.265963,4,10.1.1.5,10.1.1.16,1,1
15.267184,4,10.1.1.5,10.1.1.18,3,1
15.268366,9,10.1.1.10,10.1.1.11,1,1
15.268946,15,10.1.1.16,10.1.1.5,1,1
15.513191,4,10.1.1.5,10.1.1.16,1,1
15.514845,8,10.1.1.3,10.1.1.18,1,1
15.514845,8,10.1.1.3,10.1.1.18,2,1
15.516047,8,10.1.1.5,10.1.1.11,0,1
15.516047,8,10.1.1.5,10.1.1.11,1,1
15.516586,4,10.1.1.5,10.1.1.18,1,1
15.518403,9,10.1.1.10,10.1.1.19,1,1
15.519142,2,10.1.1.3,10.1.1.18,2,1
15.519701,4,10.1.1.5,10.1.1.1,1,1
15.520241,15,10.1.1.16,10.1.1.5,1,1
15.520780,4,10.1.1.5,10.1.1.11,1,1
15.522817,8,10.1.1.9,10.1.1.1,1,1
15.528243,0,10.1.1.1,10.1.1.9,1,1
15.529487,0,10.1.1.1,10.1.1.5,1,1
15.756946,9,10.1.1.8,10.1.1.13,1,1
15.756946,9,10.1.1.13,10.1.1.8,1,1
15.756946,8,10.1.1.8,10.1.1.13,1,1
15.756946,8,10.1.1.13,10.1.1.8,1,1
15.756946,12,10.1.1.8,10.1.1.13,0,1
15.756946,14,10.1.1.8,10.1.1.13,1,1
15.756946,14,10.1.1.13,10.1.1.8,1,1
15.756946,6,10.1.1.8,10.1.1.13,1,1
15.756946,6,10.1.1.13,10.1.1.8,1,1
15.756946,4,10.1.1.8,10.1.1.13,1,1
15.756946,4,10.1.1.13,10.1.1.8,1,1
15.756946,17,10.1.1.8,10.1.1.13,1,1
15.756946,17,10.1.1.13,10.1.1.8,1,1
15.756946,13,10.1.1.8,10.1.1.13,1,1
15.756946,13,10.1.1.13,10.1.1.8,1,1
15.756947,19,10.1.1.8,10.1.1.13,1,1
15.756947,19,10.1.1.13,10.1.1.8,1,1
15.756947,18,10.1.1.8,10.1.1.13,1,1
15.756947,18,10.1.1.13,10.1.1.8,1,1
15.756947,15,10.1.1.8,10.1.1.13,1,1
15.756947,15,10.1.1.13,10.1.1.8,1,1
15.760067,12,10.1.1.13,10.1.1.8,1,1
15.761572,7,10.1.1.8,10.1.1.13,1,1
15.762191,7,10.1.1.8,10.1.1.13,1,1
15.772372,7,10.1.1.8,10.1.1.13,1,1
15.772911,12,10.1.1.13,10.1.1.8,1,1
15.774012,12,10.1.1.13,10.1.1.8,1,1
15.776421,12,10.1.1.13,10.1.1.8,1,1
15.777159,12,10.1.1.13,10.1.1.8,1,1
15.778975,12,10.1.1.13,10.1.1.8,1,1
15.780158,7,10.1.1.8,10.1.1.13,1,1
15.786214,12,10.1.1.13,10.1.1.8,1,1
15.788283,7,10.1.1.8,10.1.1.13,1,1
15.789445,7,10.1.1.8,10.1.1.13,1,1
15.790786,7,10.1.1.8,10.1.1.13,1,1
15.793014,12,10.1.1.13,10.1.1.8,1,1
15.793613,12,10.1.1.13,10.1.1.8,1,1
15.794934,7,10.1.1.8,10.1.1.13,1,1
15.795533,7,10.1.1.8,10.1.1.13,0,1
16.020482,18,10.1.1.19,10.1.1.2,1,1
16.024351,4,10.1.1.5,10.1.1.16,1,1
16.025496,17,10.1.1.18,10.1.1.3,2,1
16.027254,7,10.1.1.5,10.1.1.18,1,1
16.027254,7,10.1.1.5,10.1.1.18,2,1
16.028944,7,10.1.1.8,10.1.1.13,1,1
16.030666,17,10.1.1.18,10.1.1.5,1,1
16.031465,4,10.1.1.5,10.1.1.16,1,1
16.032667,4,10.1.1.5,10.1.1.18,2,1
16.033711,4,10.1.1.5,10.1.1.18,1,1
16.035514,8,10.1.1.5,10.1.1.12,1,1
16.035514,8,10.1.1.12,10.1.1.5,1,1
16.035515,1,10.1.1.5,10.1.1.12,1,1
16.035515,1,10.1.1.12,10.1.1.5,1,1
16.035515,6,10.1.1.5,10.1.1.12,1,1
16.035515,6,10.1.1.12,10.1.1.5,1,1
16.035515,11,10.1.1.5,10.1.1.12,0,1
16.035515,0,10.1.1.5,10.1.1.12,1,1
16.035515,0,10.1.1.12,10.1.1.5,1,1
16.035515,17,10.1.1.5,10.1.1.12,1,1
16.035515,17,10.1.1.12,10.1.1.5,1,1
16.035515,13,10.1.1.5,10.1.1.12,1,1
16.035515,13,10.1.1.12,10.1.1.5,1,1
16.035515,15,10.1.1.5,10.1.1.12,1,1
16.035515,15,10.1.1.12,10.1.1.5,1,1
16.036608,4,10.1.1.5,10.1.1.12,1,1
16.038462,18,10.1.1.5,10.1.1.12,1,1
16.038462,18,10.1.1.12,10.1.1.5,2,1
16.040297,4,10.1.1.5,10.1.1.12,1,1
16.043588,4,10.1.1.5,10.1.1.12,1,1
16.046886,14,10.1.1.5,10.1.1.12,1,1
16.046886,14,10.1.1.5,10.1.1.12,2,1
16.055294,4,10.1.1.5,10.1.1.12,2,1
16.056936,4,10.1.1.5,10.1.1.12,1,1
16.057576,11,10.1.1.12,10.1.1.5,1,1
16.059482,4,10.1.1.5,10.1.1.12,1,1
16.062282,4,10.1.1.5,10.1.1.12,1,1
16.065744,4,10.1.1.5,10.1.1.18,1,1
16.066423,4,10.1.1.5,10.1.1.1,1,1
16.067262,4,10.1.1.5,10.1.1.12,0,1
16.068364,11,10.1.1.12,10.1.1.5,1,1
16.069624,11,10.1.1.12,10.1.1.5,1,1
16.070706,11,10.1.1.12,10.1.1.5,2,1
16.072187,11,10.1.1.12,10.1.1.5,1,1
16.084438,1,10.1.1.2,10.1.1.19,1,1
16.086654,1,10.1.1.2,10.1.1.14,1,1
16.087232,4,10.1.1.5,10.1.1.12,1,1
16.088594,11,10.1.1.12,10.1.1.5,1,1
16.089705,10,10.1.1.11,10.1.1.10,1,1
16.092384,6,10.1.1.2,10.1.1.13,1,1
16.092384,6,10.1.1.13,10.1.1.2,1,1
16.092384,8,10.1.1.2,10.1.1.13,1,1
16.092384,8,10.1.1.13,10.1.1.2,1,1
16.092384,4,10.1.1.2,10.1.1.13,1,1
16.092384,4,10.1.1.13,10.1.1.2,1,1
16.092384,7,10.1.1.2,10.1.1.13,1,1
16.092384,7,10.1.1.13,10.1.1.2,1,1
16.092384,13,10.1.1.2,10.1.1.13,1,1
16.092384,13,10.1.1.13,10.1.1.2,1,1
16.092384,17,10.1.1.2,10.1.1.13,1,1
16.092384,17,10.1.1.13,10.1.1.2,1,1
16.092384,9,10.1.1.2,10.1.1.13,1,1
16.092384,9,10.1.1.13,10.1.1.2,1,1
16.092384,12,10.1.1.2,10.1.1.13,0,1
16.092384,14,10.1.1.2,10.1.1.13,1,1
16.092384,14,10.1.1.13,10.1.1.2,1,1
16.092384,15,10.1.1.2,10.1.1.13,1,1
16.092384,15,10.1.1.13,10.1.1.2,1,1
16.093677,1,10.1.1.2,10.1.1.13,1,1
16.095745,1,10.1.1.2,10.1.1.13,1,1
16.096325,1,10.1.1.2,10.1.1.13,1,1
16.097427,1,10.1.1.2,10.1.1.13,1,1
16.097966,12,10.1.1.13,10.1.1.2,1,1
16.098564,12,10.1.1.13,10.1.1.2,1,1
16.099143,1,10.1.1.2,10.1.1.13,1,1
16.099782,12,10.1.1.13,10.1.1.2,1,1
16.101331,18,10.1.1.2,10.1.1.13,1,1
16.101331,18,10.1.1.13,10.1.1.2,2,1
16.103833,1,10.1.1.2,10.1.1.13,1,1
16.108178,12,10.1.1.13,10.1.1.2,1,1
16.110407,1,10.1.1.2,10.1.1.13,0,1
16.110987,1,10.1.1.2,10.1.1.13,1,1
16.111525,12,10.1.1.13,10.1.1.2,1,1
16.112124,12,10.1.1.13,10.1.1.2,1,1
16.114175,12,10.1.1.13,10.1.1.2,1,1
16.117477,1,10.1.1.2,10.1.1.13,1,1
16.118739,12,10.1.1.13,10.1.1.2,1,1
16.119658,1,10.1.1.2,10.1.1.13,1,1
16.120397,12,10.1.1.13,10.1.1.2,1,1
16.125382,11,10.1.1.2,10.1.1.13,1,1
16.125382,11,10.1.1.2,10.1.1.13,2,1
16.126805,12,10.1.1.13,10.1.1.2,2,1
16.127484,1,10.1.1.2,10.1.1.13,2,1
16.261219,9,10.1.1.10,10.1.1.11,1,1
16.262039,9,10.1.1.10,10.1.1.11,1,1
16.272166,8,10.1.1.10,10.1.1.1,1,1
16.272166,8,10.1.1.1,10.1.1.10,1,1
16.272166,6,10.1.1.10,10.1.1.1,1,1
16.272166,6,10.1.1.1,10.1.1.10,1,1
16.272166,13,10.1.1.10,10.1.1.1,1,1
16.272166,13,10.1.1.1,10.1.1.10,1,1
16.272166,4,10.1.1.10,10.1.1.1,1,1
16.272166,4,10.1.1.1,10.1.1.10,1,1
16.272166,10,10.1.1.10,10.1.1.1,1,1
16.272166,10,10.1.1.1,10.1.1.10,1,1
16.272166,0,10.1.1.10,10.1.1.1,0,1
16.272166,5,10.1.1.10,10.1.1.1,1,1
16.272166,5,10.1.1.1,10.1.1.10,1,1
16.274438,9,10.1.1.10,10.1.1.1,1,1
16.275923,9,10.1.1.10,10.1.1.1,1,1
16.278325,0,10.1.1.1,10.1.1.10,1,1
16.279991,9,10.1.1.10,10.1.1.1,0,1
16.280549,0,10.1.1.1,10.1.1.10,1,1
16.281148,9,10.1.1.10,10.1.1.1,1,1
16.285311,9,10.1.1.10,10.1.1.1,1,1
16.287056,0,10.1.1.1,10.1.1.10,1,1
16.288560,9,10.1.1.10,10.1.1.1,1,1
16.289179,0,10.1.1.1,10.1.1.10,1,1
16.289778,0,10.1.1.1,10.1.1.10,1,1
16.294634,0,10.1.1.1,10.1.1.10,1,1
16.507700,11,10.1.1.12,10.1.1.5,1,1
17.008775,1,10.1.1.6,10.1.1.15,1,1
17.008775,1,10.1.1.15,10.1.1.6,1,1
17.008775,6,10.1.1.6,10.1.1.15,1,1
17.008775,6,10.1.1.15,10.1.1.6,1,1
17.008775,11,10.1.1.6,10.1.1.15,1,1
17.008775,11,10.1.1.15,10.1.1.6,1,1
17.008775,2,10.1.1.6,10.1.1.15,1,1
17.008775,2,10.1.1.15,10.1.1.6,1,1
17.008775,8,10.1.1.6,10.1.1.15,1,1
17.008775,8,10.1.1.15,10.1.1.6,1,1
17.008775,4,10.1.1.6,10.1.1.15,1,1
17.008775,4,10.1.1.15,10.1.1.6,1,1
17.008775,13,10.1.1.6,10.1.1.15,1,1
17.008775,13,10.1.1.15,10.1.1.6,1,1
17.008775,17,10.1.1.6,10.1.1.15,1,1
17.008775,17,10.1.1.15,10.1.1.6,1,1
17.008775,7,10.1.1.6,10.1.1.15,1,1
17.008775,7,10.1.1.15,10.1.1.6,1,1
17.008775,15,10.1.1.6,10.1.1.15,1,1
17.008775,15,10.1.1.15,10.1.1.6,1,1
17.008775,9,10.1.1.6,10.1.1.15,1,1
17.008775,9,10.1.1.15,10.1.1.6,1,1
17.008775,12,10.1.1.6,10.1.1.15,1,1
17.008775,12,10.1.1.15,10.1.1.6,1,1
17.008775,14,10.1.1.6,10.1.1.15,0,1
17.009407,5,10.1.1.6,10.1.1.15,1,1
17.010863,5,10.1.1.6,10.1.1.15,1,1
17.011456,5,10.1.1.6,10.1.1.15,1,1
17.014254,14,10.1.1.15,10.1.1.6,1,1
17.014793,14,10.1.1.15,10.1.1.6,1,1
17.015353,14,10.1.1.15,10.1.1.6,1,1
17.021183,14,10.1.1.15,10.1.1.6,1,1
17.022689,5,10.1.1.6,10.1.1.15,1,1
17.023228,5,10.1.1.6,10.1.1.15,1,1
17.026676,14,10.1.1.15,10.1.1.6,1,1
17.027254,14,10.1.1.15,10.1.1.6,1,1
17.027814,14,10.1.1.15,10.1.1.6,1,1
17.030041,14,10.1.1.15,10.1.1.6,1,1
17.031374,5,10.1.1.6,10.1.1.15,1,1
17.033819,14,10.1.1.15,10.1.1.6,1,1
17.037110,14,10.1.1.15,10.1.1.6,1,1
17.042481,5,10.1.1.6,10.1.1.15,1,1
17.044907,5,10.1.1.6,10.1.1.15,1,1
17.046269,5,10.1.1.6,10.1.1.15,0,1
17.049818,5,10.1.1.6,10.1.1.15,1,1
17.051100,5,10.1.1.6,10.1.1.15,1,1
17.052679,0,10.1.1.6,10.1.1.12,1,1
17.052679,0,10.1.1.12,10.1.1.6,1,1
17.052679,1,10.1.1.6,10.1.1.12,1,1
17.052679,1,10.1.1.12,10.1.1.6,1,1
17.052680,11,10.1.1.6,10.1.1.12,0,1
17.052680,8,10.1.1.6,10.1.1.12,1,1
17.052680,8,10.1.1.12,10.1.1.6,1,1
17.052680,4,10.1.1.6,10.1.1.12,1,1
17.052680,4,10.1.1.12,10.1.1.6,1,1
17.052680,13,10.1.1.6,10.1.1.12,1,1
17.052680,13,10.1.1.12,10.1.1.6,1,1
17.052680,17,10.1.1.6,10.1.1.12,1,1
17.052680,17,10.1.1.12,10.1.1.6,1,1
17.052680,15,10.1.1.6,10.1.1.12,1,1
17.052680,15,10.1.1.12,10.1.1.6,1,1
17.062048,5,10.1.1.6,10.1.1.12,1,1
17.062767,5,10.1.1.6,10.1.1.12,1,1
17.063828,5,10.1.1.6,10.1.1.15,1,1
17.065869,5,10.1.1.6,10.1.1.12,0,1
17.066448,11,10.1.1.12,10.1.1.6,1,1
17.067047,5,10.1.1.6,10.1.1.12,1,1
17.067806,11,10.1.1.12,10.1.1.6,1,1
17.068385,11,10.1.1.12,10.1.1.6,1,1
17.068924,11,10.1.1.12,10.1.1.6,1,1
17.069644,5,10.1.1.6,10.1.1.12,1,1
17.072505,11,10.1.1.12,10.1.1.6,1,1
17.073745,1,10.1.1.6,10.1.1.13,1,1
17.073745,1,10.1.1.13,10.1.1.6,1,1
17.073745,8,10.1.1.6,10.1.1.13,1,1
17.073745,8,10.1.1.13,10.1.1.6,1,1
17.073745,4,10.1.1.6,10.1.1.13,1,1
17.073745,4,10.1.1.13,10.1.1.6,1,1
17.073745,17,10.1.1.6,10.1.1.13,1,1
17.073745,17,10.1.1.13,10.1.1.6,1,1
17.073745,7,10.1.1.6,10.1.1.13,1,1
17.073745,7,10.1.1.13,10.1.1.6,1,1
17.073745,15,10.1.1.6,10.1.1.13,1,1
17.073745,15,10.1.1.13,10.1.1.6,1,1
17.073745,9,10.1.1.6,10.1.1.13,1,1
17.073745,9,10.1.1.13,10.1.1.6,1,1
17.073745,12,10.1.1.6,10.1.1.13,0,1
17.073745,14,10.1.1.6,10.1.1.13,1,1
17.073745,14,10.1.1.13,10.1.1.6,1,1
17.074577,5,10.1.1.6,10.1.1.13,1,1
17.075136,5,10.1.1.6,10.1.1.12,1,1
17.075716,12,10.1.1.13,10.1.1.6,1,1
17.076956,18,10.1.1.6,10.1.1.13,1,1
17.076956,18,10.1.1.13,10.1.1.6,2,1
17.077604,12,10.1.1.13,10.1.1.6,1,1
17.085582,5,10.1.1.6,10.1.1.13,1,1
17.087288,5,10.1.1.6,10.1.1.13,1,1
17.087888,12,10.1.1.13,10.1.1.6,1,1
17.088893,5,10.1.1.6,10.1.1.13,1,1
17.089433,5,10.1.1.6,10.1.1.13,1,1
17.090498,12,10.1.1.13,10.1.1.6,1,1
17.091423,12,10.1.1.13,10.1.1.6,1,1
17.092222,5,10.1.1.6,10.1.1.13,1,1
17.092822,5,10.1.1.6,10.1.1.13,1,1
17.093801,12,10.1.1.13,10.1.1.6,1,1
17.096043,5,10.1.1.6,10.1.1.13,1,1
17.096602,12,10.1.1.13,10.1.1.6,1,1
17.101057,5,10.1.1.6,10.1.1.13,0,1
17.103330,12,10.1.1.13,10.1.1.6,1,1
17.105599,12,10.1.1.13,10.1.1.6,2,1
17.111058,11,10.1.1.12,10.1.1.6,1,1
17.119431,5,10.1.1.6,10.1.1.12,1,1
17.509333,5,10.1.1.6,10.1.1.15,1,1
17.510967,5,10.1.1.6,10.1.1.12,1,1
18.013950,6,10.1.1.14,10.1.1.1,1,1
18.013950,6,10.1.1.1,10.1.1.14,1,1
18.013950,9,10.1.1.14,10.1.1.1,1,1
18.013950,9,10.1.1.1,10.1.1.14,1,1
18.013950,0,10.1.1.14,10.1.1.1,0,1
18.013950,5,10.1.1.14,10.1.1.1,1,1
18.013950,5,10.1.1.1,10.1.1.14,1,1
18.013950,8,10.1.1.14,10.1.1.1,1,1
18.013950,8,10.1.1.1,10.1.1.14,1,1
18.013950,4,10.1.1.14,10.1.1.1,1,1
18.013950,4,10.1.1.1,10.1.1.14,1,1
18.026714,13,10.1.1.14,10.1.1.1,1,1
18.029799,14,10.1.1.15,10.1.1.6,1,1
18.033362,13,10.1.1.14,10.1.1.1,1,1
18.033900,0,10.1.1.1,10.1.1.14,1,1
18.035163,13,10.1.1.14,10.1.1.1,1,1
18.035863,13,10.1.1.14,10.1.1.1,1,1
18.036442,0,10.1.1.1,10.1.1.14,1,1
18.038078,0,10.1.1.1,10.1.1.14,1,1
18.039495,0,10.1.1.1,10.1.1.14,1,1
18.044661,7,10.1.1.8,10.1.1.13,1,1
18.046664,13,10.1.1.14,10.1.1.1,1,1
18.048607,9,10.1.1.8,10.1.1.20,1,1
18.048607,9,10.1.1.20,10.1.1.8,1,1
18.048607,14,10.1.1.8,10.1.1.20,1,1
18.048607,14,10.1.1.20,10.1.1.8,1,1
18.048607,6,10.1.1.8,10.1.1.20,1,1
18.048607,6,10.1.1.20,10.1.1.8,1,1
18.048607,17,10.1.1.8,10.1.1.20,1,1
18.048607,17,10.1.1.20,10.1.1.8,1,1
18.048608,0,10.1.1.8,10.1.1.20,2,1
18.048608,0,10.1.1.20,10.1.1.8,1,1
18.048608,19,10.1.1.8,10.1.1.20,0,1
18.048608,18,10.1.1.8,10.1.1.20,1,1
18.048608,18,10.1.1.20,10.1.1.8,1,1
18.049419,0,10.1.1.1,10.1.1.14,1,1
18.056338,7,10.1.1.8,10.1.1.20,1,1
18.060906,7,10.1.1.8,10.1.1.20,1,1
18.061465,19,10.1.1.20,10.1.1.8,1,1
18.064719,7,10.1.1.8,10.1.1.20,1,1
18.065258,7,10.1.1.8,10.1.1.20,1,1
18.067931,19,10.1.1.20,10.1.1.8,1,1
18.074705,13,10.1.1.14,10.1.1.1,0,1
18.075976,6,10.1.1.20,10.1.1.8,1,1
18.075976,6,10.1.1.20,10.1.1.8,2,1
18.083662,7,10.1.1.8,10.1.1.20,1,1
18.086116,7,10.1.1.8,10.1.1.20,0,1
18.087666,19,10.1.1.20,10.1.1.8,1,1
18.090062,16,10.1.1.6,10.1.1.13,1,1
18.090062,16,10.1.1.6,10.1.1.13,2,1
18.090581,5,10.1.1.6,10.1.1.13,2,1
18.097008,13,10.1.1.17,10.1.1.19,1,1
18.097008,13,10.1.1.19,10.1.1.17,1,1
18.097008,17,10.1.1.17,10.1.1.19,1,1
18.097008,17,10.1.1.19,10.1.1.17,1,1
18.097008,14,10.1.1.17,10.1.1.19,1,1
18.097008,14,10.1.1.19,10.1.1.17,1,1
18.097008,11,10.1.1.17,10.1.1.19,1,1
18.097008,11,10.1.1.19,10.1.1.17,1,1
18.097008,12,10.1.1.17,10.1.1.19,1,1
18.097008,12,10.1.1.19,10.1.1.17,1,1
18.097008,18,10.1.1.17,10.1.1.19,0,1
18.097009,7,10.1.1.17,10.1.1.19,1,1
18.097009,7,10.1.1.19,10.1.1.17,1,1
18.097009,1,10.1.1.17,10.1.1.19,2,1
18.097009,1,10.1.1.19,10.1.1.17,1,1
18.098285,18,10.1.1.19,10.1.1.17,1,1
18.100916,16,10.1.1.17,10.1.1.19,1,1
18.104420,18,10.1.1.19,10.1.1.17,1,1
18.109428,18,10.1.1.19,10.1.1.17,1,1
18.112324,16,10.1.1.17,10.1.1.19,2,1
18.113023,18,10.1.1.19,10.1.1.17,1,1
18.115273,18,10.1.1.19,10.1.1.17,1,1
18.116627,18,10.1.1.19,10.1.1.17,1,1
18.117886,15,10.1.1.17,10.1.1.15,1,1
18.117886,15,10.1.1.15,10.1.1.17,1,1
18.117887,14,10.1.1.17,10.1.1.15,0,1
18.117887,12,10.1.1.17,10.1.1.15,1,1
18.117887,12,10.1.1.15,10.1.1.17,1,1
18.117887,9,10.1.1.17,10.1.1.15,1,1
18.117887,9,10.1.1.15,10.1.1.17,1,1
18.117887,7,10.1.1.17,10.1.1.15,1,1
18.117887,7,10.1.1.15,10.1.1.17,1,1
18.117887,5,10.1.1.17,10.1.1.15,1,1
18.117887,5,10.1.1.15,10.1.1.17,1,1
18.117887,1,10.1.1.17,10.1.1.15,1,1
18.117887,1,10.1.1.15,10.1.1.17,1,1
18.117887,4,10.1.1.17,10.1.1.15,1,1
18.117887,4,10.1.1.15,10.1.1.17,1,1
18.122622,16,10.1.1.17,10.1.1.19,1,1
18.123261,16,10.1.1.17,10.1.1.15,0,1
