[0/2] Re-checking globbed directories...
ninja: no work to do.

========================================
  AODV SIMULATOR
========================================
Protocol:  CC-AODV
Mode:      cc-aodv
Nodes:     40
SimTime:   20 s
Speed:     5..5 m/s
Flows:     10
Seed:      1
Trace:     false
ASCII PHY nodes: 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Flow trace: all src-dst pairs
Output:    outputs/v2-exp2-80211-cc-aodv-f10-results.csv
========================================

Network: 802.11b (11 Mbps PHY, Friis propagation)
Topology: 7x7 grid, 100 m spacing, area 700x700 m
CC-AODV enabled with BaseThreshold=4

Traffic flows (10):
  Flow 0: Node 0 -> Node 39
  Flow 1: Node 1 -> Node 38
  Flow 2: Node 2 -> Node 37
  Flow 3: Node 3 -> Node 36
  Flow 4: Node 4 -> Node 35
  Flow 5: Node 5 -> Node 34
  Flow 6: Node 6 -> Node 33
  Flow 7: Node 7 -> Node 32
  Flow 8: Node 8 -> Node 31
  Flow 9: Node 9 -> Node 30

Starting simulation...

========== Per-Flow Statistics ==========
Flow 97 (10.1.1.12 -> 10.1.1.28)  Tx=5  Rx=0  Lost=4
Flow 98 (10.1.1.12 -> 10.1.1.20)  Tx=3  Rx=3  Lost=0  Delay=139 ms
Flow 99 (10.1.1.12 -> 10.1.1.26)  Tx=11  Rx=11  Lost=0  Delay=91 ms
Flow 100 (10.1.1.2 -> 10.1.1.25)  Tx=1  Rx=1  Lost=0  Delay=550 ms
Flow 101 (10.1.1.1 -> 10.1.1.2)  Tx=64  Rx=49  Lost=15  Delay=349 ms
Flow 102 (10.1.1.1 -> 10.1.1.16)  Tx=3  Rx=3  Lost=0  Delay=124 ms
Flow 103 (10.1.1.3 -> 10.1.1.2)  Tx=5  Rx=0  Lost=5
Flow 104 (10.1.1.3 -> 10.1.1.16)  Tx=4  Rx=3  Lost=1  Delay=316 ms
Flow 105 (10.1.1.9 -> 10.1.1.2)  Tx=5  Rx=5  Lost=0  Delay=169 ms
Flow 106 (10.1.1.9 -> 10.1.1.16)  Tx=10  Rx=8  Lost=2  Delay=98 ms
Flow 107 (10.1.1.8 -> 10.1.1.2)  Tx=15  Rx=14  Lost=1  Delay=63 ms
Flow 108 (10.1.1.10 -> 10.1.1.2)  Tx=6  Rx=0  Lost=5
Flow 109 (10.1.1.10 -> 10.1.1.16)  Tx=6  Rx=5  Lost=1  Delay=343 ms
Flow 110 (10.1.1.4 -> 10.1.1.2)  Tx=12  Rx=12  Lost=0  Delay=104 ms
Flow 111 (10.1.1.4 -> 10.1.1.16)  Tx=7  Rx=7  Lost=0  Delay=83 ms
Flow 112 (10.1.1.11 -> 10.1.1.2)  Tx=7  Rx=6  Lost=1  Delay=939 ms
Flow 113 (10.1.1.11 -> 10.1.1.16)  Tx=3  Rx=0  Lost=2
Flow 114 (10.1.1.15 -> 10.1.1.2)  Tx=10  Rx=0  Lost=8
Flow 115 (10.1.1.15 -> 10.1.1.16)  Tx=7  Rx=7  Lost=0  Delay=313 ms
Flow 116 (10.1.1.17 -> 10.1.1.16)  Tx=4  Rx=4  Lost=0  Delay=19 ms
Flow 117 (10.1.1.23 -> 10.1.1.16)  Tx=8  Rx=7  Lost=1  Delay=155 ms
Flow 118 (10.1.1.22 -> 10.1.1.16)  Tx=5  Rx=4  Lost=0  Delay=213 ms
Flow 119 (10.1.1.23 -> 10.1.1.15)  Tx=9  Rx=9  Lost=0  Delay=68 ms
Flow 120 (10.1.1.23 -> 10.1.1.40)  Tx=1  Rx=1  Lost=0  Delay=792 ms
Flow 121 (10.1.1.17 -> 10.1.1.15)  Tx=9  Rx=9  Lost=0  Delay=27 ms
Flow 122 (10.1.1.17 -> 10.1.1.40)  Tx=2  Rx=0  Lost=2
Flow 123 (10.1.1.24 -> 10.1.1.15)  Tx=14  Rx=14  Lost=0  Delay=27 ms
Flow 124 (10.1.1.24 -> 10.1.1.40)  Tx=23  Rx=23  Lost=0  Delay=88 ms
Flow 125 (10.1.1.30 -> 10.1.1.15)  Tx=3  Rx=2  Lost=1  Delay=84 ms
Flow 126 (10.1.1.30 -> 10.1.1.40)  Tx=1  Rx=0  Lost=1
Flow 127 (10.1.1.18 -> 10.1.1.4)  Tx=11  Rx=0  Lost=7
Flow 128 (10.1.1.18 -> 10.1.1.37)  Tx=11  Rx=11  Lost=0  Delay=27 ms
Flow 129 (10.1.1.17 -> 10.1.1.4)  Tx=6  Rx=0  Lost=3
Flow 130 (10.1.1.17 -> 10.1.1.37)  Tx=3  Rx=3  Lost=0  Delay=974 ms
Flow 131 (10.1.1.16 -> 10.1.1.4)  Tx=13  Rx=0  Lost=11
Flow 132 (10.1.1.16 -> 10.1.1.37)  Tx=6  Rx=6  Lost=0  Delay=61 ms
Flow 133 (10.1.1.25 -> 10.1.1.4)  Tx=8  Rx=7  Lost=1  Delay=19 ms
Flow 134 (10.1.1.25 -> 10.1.1.37)  Tx=5  Rx=0  Lost=2
Flow 135 (10.1.1.24 -> 10.1.1.4)  Tx=4  Rx=4  Lost=0  Delay=293 ms
Flow 136 (10.1.1.24 -> 10.1.1.37)  Tx=13  Rx=13  Lost=0  Delay=189 ms
Flow 137 (10.1.1.26 -> 10.1.1.4)  Tx=4  Rx=0  Lost=4
Flow 138 (10.1.1.26 -> 10.1.1.37)  Tx=8  Rx=6  Lost=2  Delay=76 ms
Flow 139 (10.1.1.31 -> 10.1.1.22)  Tx=10  Rx=8  Lost=2  Delay=175 ms
Flow 140 (10.1.1.31 -> 10.1.1.40)  Tx=3  Rx=3  Lost=0  Delay=77 ms
Flow 141 (10.1.1.37 -> 10.1.1.22)  Tx=12  Rx=11  Lost=1  Delay=149 ms
Flow 142 (10.1.1.37 -> 10.1.1.40)  Tx=10  Rx=3  Lost=7  Delay=100 ms
Flow 143 (10.1.1.38 -> 10.1.1.22)  Tx=5  Rx=3  Lost=2  Delay=680 ms
Flow 144 (10.1.1.38 -> 10.1.1.40)  Tx=15  Rx=0  Lost=15
Flow 145 (10.1.1.15 -> 10.1.1.8)  Tx=14  Rx=14  Lost=0  Delay=54 ms
Flow 146 (10.1.1.15 -> 10.1.1.37)  Tx=5  Rx=4  Lost=1  Delay=328 ms
Flow 147 (10.1.1.22 -> 10.1.1.8)  Tx=11  Rx=11  Lost=0  Delay=80 ms
Flow 148 (10.1.1.22 -> 10.1.1.37)  Tx=11  Rx=11  Lost=0  Delay=300 ms
Flow 149 (10.1.1.23 -> 10.1.1.8)  Tx=5  Rx=4  Lost=1  Delay=431 ms
Flow 150 (10.1.1.23 -> 10.1.1.37)  Tx=16  Rx=16  Lost=0  Delay=133 ms
Flow 151 (10.1.1.29 -> 10.1.1.8)  Tx=14  Rx=7  Lost=7  Delay=266 ms
Flow 152 (10.1.1.29 -> 10.1.1.37)  Tx=16  Rx=15  Lost=1  Delay=117 ms
Flow 153 (10.1.1.30 -> 10.1.1.8)  Tx=4  Rx=3  Lost=1  Delay=150 ms
Flow 154 (10.1.1.30 -> 10.1.1.37)  Tx=12  Rx=12  Lost=0  Delay=95 ms
Flow 155 (10.1.1.33 -> 10.1.1.21)  Tx=3  Rx=3  Lost=0  Delay=615 ms
Flow 156 (10.1.1.33 -> 10.1.1.37)  Tx=12  Rx=0  Lost=9
Flow 157 (10.1.1.22 -> 10.1.1.38)  Tx=5  Rx=3  Lost=2  Delay=56 ms
Flow 158 (10.1.1.23 -> 10.1.1.38)  Tx=7  Rx=7  Lost=0  Delay=36 ms
Flow 159 (10.1.1.29 -> 10.1.1.38)  Tx=9  Rx=9  Lost=0  Delay=177 ms
Flow 160 (10.1.1.30 -> 10.1.1.38)  Tx=4  Rx=4  Lost=0  Delay=70 ms
Flow 161 (10.1.1.32 -> 10.1.1.27)  Tx=1  Rx=1  Lost=0  Delay=1445 ms
Flow 162 (10.1.1.32 -> 10.1.1.37)  Tx=5  Rx=4  Lost=1  Delay=34 ms
Flow 163 (10.1.1.40 -> 10.1.1.27)  Tx=7  Rx=4  Lost=3  Delay=83 ms
Flow 164 (10.1.1.40 -> 10.1.1.37)  Tx=6  Rx=5  Lost=1  Delay=64 ms
Flow 165 (10.1.1.39 -> 10.1.1.27)  Tx=8  Rx=7  Lost=1  Delay=317 ms
Flow 166 (10.1.1.39 -> 10.1.1.37)  Tx=12  Rx=11  Lost=1  Delay=158 ms
Flow 167 (10.1.1.15 -> 10.1.1.4)  Tx=8  Rx=5  Lost=3  Delay=144 ms
Flow 168 (10.1.1.15 -> 10.1.1.36)  Tx=17  Rx=14  Lost=3  Delay=159 ms
Flow 169 (10.1.1.39 -> 10.1.1.32)  Tx=19  Rx=19  Lost=0  Delay=180 ms
Flow 170 (10.1.1.39 -> 10.1.1.36)  Tx=18  Rx=13  Lost=5  Delay=186 ms
Flow 171 (10.1.1.31 -> 10.1.1.10)  Tx=8  Rx=0  Lost=7
Flow 172 (10.1.1.31 -> 10.1.1.37)  Tx=10  Rx=10  Lost=0  Delay=74 ms
Flow 173 (10.1.1.32 -> 10.1.1.20)  Tx=3  Rx=3  Lost=0  Delay=519 ms
Flow 174 (10.1.1.32 -> 10.1.1.38)  Tx=6  Rx=6  Lost=0  Delay=40 ms
Flow 175 (10.1.1.31 -> 10.1.1.33)  Tx=6  Rx=6  Lost=0  Delay=305 ms
Flow 176 (10.1.1.31 -> 10.1.1.36)  Tx=11  Rx=9  Lost=2  Delay=133 ms
Flow 177 (10.1.1.38 -> 10.1.1.33)  Tx=7  Rx=5  Lost=1  Delay=377 ms
Flow 178 (10.1.1.38 -> 10.1.1.36)  Tx=21  Rx=18  Lost=3  Delay=156 ms
Flow 179 (10.1.1.23 -> 10.1.1.10)  Tx=2  Rx=0  Lost=2
Flow 180 (10.1.1.23 -> 10.1.1.36)  Tx=18  Rx=16  Lost=2  Delay=129 ms
Flow 181 (10.1.1.22 -> 10.1.1.10)  Tx=3  Rx=3  Lost=0  Delay=228 ms
Flow 182 (10.1.1.22 -> 10.1.1.36)  Tx=9  Rx=8  Lost=1  Delay=25 ms
Flow 183 (10.1.1.31 -> 10.1.1.17)  Tx=7  Rx=0  Lost=7
Flow 184 (10.1.1.31 -> 10.1.1.38)  Tx=4  Rx=4  Lost=0  Delay=9 ms
Flow 185 (10.1.1.38 -> 10.1.1.17)  Tx=5  Rx=3  Lost=2  Delay=27 ms
Flow 186 (10.1.1.37 -> 10.1.1.17)  Tx=7  Rx=0  Lost=7
Flow 187 (10.1.1.37 -> 10.1.1.38)  Tx=7  Rx=7  Lost=0  Delay=148 ms
Flow 188 (10.1.1.39 -> 10.1.1.17)  Tx=6  Rx=0  Lost=6
Flow 189 (10.1.1.39 -> 10.1.1.38)  Tx=8  Rx=8  Lost=0  Delay=102 ms
Flow 190 (10.1.1.36 -> 10.1.1.17)  Tx=5  Rx=0  Lost=5
Flow 191 (10.1.1.36 -> 10.1.1.38)  Tx=7  Rx=5  Lost=2  Delay=75 ms
Flow 192 (10.1.1.30 -> 10.1.1.25)  Tx=6  Rx=5  Lost=1  Delay=926 ms
Flow 193 (10.1.1.30 -> 10.1.1.36)  Tx=31  Rx=30  Lost=1  Delay=75 ms
Flow 194 (10.1.1.37 -> 10.1.1.25)  Tx=6  Rx=2  Lost=4  Delay=305 ms
Flow 195 (10.1.1.37 -> 10.1.1.36)  Tx=18  Rx=17  Lost=1  Delay=175 ms
Flow 196 (10.1.1.29 -> 10.1.1.25)  Tx=8  Rx=6  Lost=2  Delay=256 ms
Flow 197 (10.1.1.29 -> 10.1.1.36)  Tx=10  Rx=10  Lost=0  Delay=55 ms
Flow 198 (10.1.1.36 -> 10.1.1.25)  Tx=4  Rx=1  Lost=3  Delay=1397 ms
Flow 199 (10.1.1.17 -> 10.1.1.3)  Tx=7  Rx=7  Lost=0  Delay=10 ms
Flow 200 (10.1.1.4 -> 10.1.1.25)  Tx=7  Rx=6  Lost=1  Delay=188 ms
Flow 201 (10.1.1.15 -> 10.1.1.24)  Tx=9  Rx=6  Lost=3  Delay=426 ms
Flow 202 (10.1.1.15 -> 10.1.1.1)  Tx=46  Rx=45  Lost=1  Delay=138 ms
Flow 203 (10.1.1.15 -> 10.1.1.23)  Tx=17  Rx=15  Lost=2  Delay=143 ms
Flow 204 (10.1.1.15 -> 10.1.1.30)  Tx=3  Rx=2  Lost=1  Delay=63 ms
Flow 205 (10.1.1.2 -> 10.1.1.19)  Tx=6  Rx=5  Lost=1  Delay=240 ms
Flow 206 (10.1.1.15 -> 10.1.1.17)  Tx=4  Rx=3  Lost=1  Delay=59 ms
Flow 207 (10.1.1.2 -> 10.1.1.24)  Tx=8  Rx=7  Lost=1  Delay=297 ms
Flow 208 (10.1.1.22 -> 10.1.1.15)  Tx=6  Rx=4  Lost=2  Delay=280 ms
Flow 209 (10.1.1.8 -> 10.1.1.22)  Tx=11  Rx=11  Lost=0  Delay=179 ms
Flow 210 (10.1.1.8 -> 10.1.1.4)  Tx=10  Rx=9  Lost=1  Delay=167 ms
Flow 211 (10.1.1.8 -> 10.1.1.3)  Tx=25  Rx=20  Lost=5  Delay=259 ms
Flow 212 (10.1.1.8 -> 10.1.1.15)  Tx=10  Rx=6  Lost=4  Delay=125 ms
Flow 213 (10.1.1.10 -> 10.1.1.22)  Tx=3  Rx=3  Lost=0  Delay=588 ms
Flow 214 (10.1.1.10 -> 10.1.1.4)  Tx=9  Rx=9  Lost=0  Delay=55 ms
Flow 215 (10.1.1.8 -> 10.1.1.30)  Tx=7  Rx=5  Lost=2  Delay=698 ms
Flow 216 (10.1.1.2 -> 10.1.1.18)  Tx=7  Rx=7  Lost=0  Delay=266 ms
Flow 217 (10.1.1.27 -> 10.1.1.40)  Tx=10  Rx=10  Lost=0  Delay=93 ms
Flow 218 (10.1.1.27 -> 10.1.1.4)  Tx=10  Rx=0  Lost=9
Flow 219 (10.1.1.4 -> 10.1.1.15)  Tx=7  Rx=7  Lost=0  Delay=166 ms
Flow 220 (10.1.1.4 -> 10.1.1.5)  Tx=76  Rx=64  Lost=12  Delay=228 ms
Flow 221 (10.1.1.2 -> 10.1.1.9)  Tx=2  Rx=2  Lost=0  Delay=354 ms
Flow 222 (10.1.1.2 -> 10.1.1.8)  Tx=6  Rx=6  Lost=0  Delay=192 ms
Flow 223 (10.1.1.2 -> 10.1.1.4)  Tx=11  Rx=11  Lost=0  Delay=162 ms
Flow 224 (10.1.1.32 -> 10.1.1.19)  Tx=6  Rx=5  Lost=1  Delay=651 ms
Flow 225 (10.1.1.2 -> 10.1.1.1)  Tx=50  Rx=40  Lost=10  Delay=421 ms
Flow 226 (10.1.1.8 -> 10.1.1.23)  Tx=8  Rx=4  Lost=4  Delay=104 ms
Flow 227 (10.1.1.17 -> 10.1.1.8)  Tx=6  Rx=6  Lost=0  Delay=401 ms
Flow 228 (10.1.1.17 -> 10.1.1.33)  Tx=11  Rx=0  Lost=5
Flow 229 (10.1.1.24 -> 10.1.1.8)  Tx=5  Rx=0  Lost=3
Flow 230 (10.1.1.24 -> 10.1.1.33)  Tx=10  Rx=10  Lost=0  Delay=35 ms
Flow 231 (10.1.1.11 -> 10.1.1.8)  Tx=6  Rx=0  Lost=4
Flow 232 (10.1.1.11 -> 10.1.1.33)  Tx=7  Rx=0  Lost=4
